"Taxon","Treatment","Season","Replicate","Substrate","Date","Insect","Origin","Higher.classification","Order","Family","Common.name","Biomass"
"Rhyacophila angelita group","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila angelita group","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila angelita group","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",4.123108853
"Rhyacophila angelita group","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",5.54902715
"Rhyacophila angelita group","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila angelita group","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila angelita group","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila angelita group","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",2.061554427
"Rhyacophila betteni group","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila betteni group","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila betteni group","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila betteni group","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila brunnea/vemna group","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",19.53315056
"Rhyacophila brunnea/vemna group","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",1.921176478
"Rhyacophila brunnea/vemna group","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",8.390500615
"Rhyacophila brunnea/vemna group","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila brunnea/vemna group","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",5.361386084
"Rhyacophila brunnea/vemna group","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0.369522099
"Rhyacophila brunnea/vemna group","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",1.573717641
"Rhyacophila brunnea/vemna group","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0.060104865
"Rhyacophila brunnea/vemna group","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",1.283349427
"Rhyacophila brunnea/vemna group","Disturbed","Winter20","1","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",3.244007964
"Rhyacophila brunnea/vemna group","Disturbed","Winter20","2","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",10.88071928
"Rhyacophila brunnea/vemna group","Disturbed","Winter20","3","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0.160414229
"Rhyacophila brunnea/vemna group","Relic Channel","Fall19","1","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",35.25304171
"Rhyacophila brunnea/vemna group","Relic Channel","Fall19","2","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",30.20223899
"Rhyacophila brunnea/vemna group","Relic Channel","Fall19","3","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",2.665181867
"Rhyacophila brunnea/vemna group","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",12.91231709
"Rhyacophila brunnea/vemna group","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",3.965284927
"Rhyacophila brunnea/vemna group","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila brunnea/vemna group","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila brunnea/vemna group","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",6.788775935
"Rhyacophila brunnea/vemna group","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",4.075339332
"Rhyacophila brunnea/vemna group","Relic Channel","Winter20","1","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",12.20077919
"Rhyacophila brunnea/vemna group","Relic Channel","Winter20","2","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",25.72562554
"Rhyacophila brunnea/vemna group","Relic Channel","Winter20","3","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",46.48426852
"Rhyacophila grandis","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",20.87128769
"Rhyacophila grandis","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila grandis","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",0
"Rhyacophila grandis","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhyacophila grandis","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Serratella micheneri","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",13.53896202
"Serratella micheneri","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",6.798899641
"Serratella micheneri","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Serratella micheneri","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Serratella micheneri","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",4.006685431
"Serratella micheneri","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Serratella micheneri","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Megaloptera","Sialidae","alderflies",10.68310339
"Sialis","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Megaloptera","Sialidae","alderflies",0
"Sialis","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Megaloptera","Sialidae","alderflies",0
"Sialis","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sialis","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Simulium","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",0.516233572
"Simulium","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",1.022028372
"Simulium","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",3.037250521
"Simulium","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",0
"Simulium","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",0
"Simulium","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",0.091276413
"Simulium","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",35.38283723
"Simulium","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",6.229430032
"Simulium","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",6.219714714
"Simulium","Disturbed","Winter20","1","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",0.570146705
"Simulium","Disturbed","Winter20","2","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",1.303360819
"Simulium","Disturbed","Winter20","3","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",2.117690432
"Simulium","Relic Channel","Fall19","1","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",3.088739723
"Simulium","Relic Channel","Fall19","2","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",5.365806156
"Simulium","Relic Channel","Fall19","3","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",2.111080213
"Simulium","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",5.826074038
"Simulium","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",0.143992581
"Simulium","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",0
"Simulium","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",16.92227048
"Simulium","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",5.477388084
"Simulium","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",26.4254961
"Simulium","Relic Channel","Winter20","1","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",1.449443363
"Simulium","Relic Channel","Winter20","2","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",2.78435425
"Simulium","Relic Channel","Winter20","3","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",8.209421025
"Skwala","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",37.67146577
"Skwala","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",19.60086703
"Skwala","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",23.46774093
"Skwala","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skwala","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skwala","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Skwala","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",0.389777524
"Skwala","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",0.828239996
