"Treatment","Substrate","Date","Replicate","Taxon","Stage","Insect","Origin","Order","Family","Biomass","Season"
"Phase 4","Benthic",2020-05-29,1,"Sublettea","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",0.204210845,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae",4.20758106,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae",1.875314233,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Cricotopus (Nostococladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",4.060401608,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Eukiefferiella brehmi group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.416227136,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.958187574,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",7.746946403,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Parorthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.204210845,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Cricotopus (Nostococladius)","P","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.433554279,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae",36.87861971,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Trombidiformes","U","non-insect","Aquatic","Trombidiformes","x",0.240850208,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Atractides","U","non-insect","Aquatic","x","x",0.6784,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Lebertia","U","non-insect","Aquatic","x","x",0.738612552,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Protzia","U","non-insect","Aquatic","x","x",1.271654059,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Sperchon","U","non-insect","Aquatic","x","x",1.0176,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Torrenticola","U","non-insect","Aquatic","x","x",1.31866276,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Pisidium","U","non-insect","Aquatic","x","Sphaeriidae",0.4934437,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae",2.562963426,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Heterlimnius corpulentus","L","insect","Aquatic","Coleoptera","Elmidae",4.872438164,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Ostracoda","U","non-insect","Aquatic","x","x",0.6050688,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Oligochaeta","U","non-insect","Aquatic","miscellaneous non-insect","x",2.494458498,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Juga","U","non-insect","Aquatic","x","Pleuroceridae",125.761578,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Chloroperlidae","L","insect","Aquatic","Plecoptera","Chloroperlidae",2.488243528,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Sweltsa","L","insect","Aquatic","Plecoptera","Chloroperlidae",11.99804414,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae",3.514649626,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae",37.41531325,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Osobenus yakimae","L","insect","Aquatic","Plecoptera","Perlodidae",52.47354194,"Spring20"
"Phase 4","Benthic",2020-05-29,1,"Pteronarcys californica","L","insect","Aquatic","Plecoptera","Pteronarcyidae",538.9661737,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Amiocentrus aspilus","L","insect","Aquatic","Trichoptera","Brachycentridae",0.187550419,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae",106.0510828,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Brachycentrus occidentalis","L","insect","Aquatic","Trichoptera","Brachycentridae",0.07208,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae",2.671144237,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Glossosoma","P","insect","Aquatic","Trichoptera","Glossosomatidae",11.84131758,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Hydropsyche","L","insect","Aquatic","Trichoptera","Hydropsychidae",569.2199215,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Agraylea","L","insect","Aquatic","Trichoptera","Hydroptilidae",3.893844888,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae",3.652666642,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Hydroptila","P","insect","Aquatic","Trichoptera","Hydroptilidae",0.913166661,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Dicosmoecus gilvipes","L","insect","Aquatic","Trichoptera","Limnephilidae",101.0112846,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Rhyacophila betteni group","L","insect","Aquatic","Trichoptera","Rhyacophilidae",8.917405313,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae",23.49979683,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Dicranota","L","insect","Aquatic","Diptera","Tipulidae",1.563692516,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Clinocera","L","insect","Aquatic","Diptera","Empididae",0.227316472,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Neoplasta","L","insect","Aquatic","Diptera","Empididae",2.343074884,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Anafroptilum","L","insect","Aquatic","Ephemeroptera","Baetidae",0.532314348,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae",98.28604386,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae",36.40175918,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Attenella delantala","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",49.08185096,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Drunella flavilinea","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",47.79820497,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",64.48669539,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae",453.4721447,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Epeorus albertae group","L","insect","Aquatic","Ephemeroptera","Heptageniidae",37.27114959,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Epeorus longimanus","L","insect","Aquatic","Ephemeroptera","Heptageniidae",16.54392435,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae",19.56628677,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Chironomidae","P","insect","Aquatic","Diptera","Chironomidae",0.924146752,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Paracladopelma","L","insect","Aquatic","Diptera","Chironomidae: Chironominae",0.875571838,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae",1.363862344,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",5.976256228,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",0.95513339,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",3.341907694,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Diamesa","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae",1.105564302,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Pagastia","L","insect","Aquatic","Diptera","Chironomidae: Diamesinae",5.274158149,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Cricotopus (Nostococladius)","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.574273702,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.079594449,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Eukiefferiella devonica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.079594449,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Heterotrissocladius marcidus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.229992464,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Lopescladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.159188898,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",5.491023616,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",2.239434182,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Rheocricotopus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",1.436565941,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.079594449,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",1.93364733,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae",26.57460274,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Atractides","U","non-insect","Aquatic","x","x",1.146072,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Lebertia","U","non-insect","Aquatic","x","x",0.764048,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Oribatida","U","non-insect","Aquatic","x","x",0.067814387,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Sperchon","U","non-insect","Aquatic","x","x",0.764048,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae",5.593706979,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Ampumixis dispar","L","insect","Aquatic","Coleoptera","Elmidae",2.006854451,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Cleptelmis addenda","L","insect","Aquatic","Coleoptera","Elmidae",0.745960416,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Optioservus","L","insect","Aquatic","Coleoptera","Elmidae",0.745960416,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Nemata","U","non-insect","Aquatic","miscellaneous non-insect","x",13.61949065,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Ostracoda","U","non-insect","Aquatic","x","x",0.438080616,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Oligochaeta","U","non-insect","Aquatic","miscellaneous non-insect","x",18.4705907,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Chloroperlidae","L","insect","Aquatic","Plecoptera","Chloroperlidae",4.289664266,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae",6.301951327,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Hesperoperla pacifica","L","insect","Aquatic","Plecoptera","Perlidae",1.375840083,"Spring20"
"Disturbed","Benthic",2020-05-04,2,"Cultus","L","insect","Aquatic","Plecoptera","Perlodidae",55.66647413,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Simulium","L","insect","Aquatic","Diptera","Simuliidae",1.215561332,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Brachycentrus americanus","L","insect","Aquatic","Trichoptera","Brachycentridae",33.65053452,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Micrasema","L","insect","Aquatic","Trichoptera","Brachycentridae",17.94738932,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Hydroptila","L","insect","Aquatic","Trichoptera","Hydroptilidae",0.445571056,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Lepidostoma unicolor group","L","insect","Aquatic","Trichoptera","Lepidostomatidae",38.03667489,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Lepidostoma-panel case larvae","L","insect","Aquatic","Trichoptera","Lepidostomatidae",6.241707603,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Onocosmoecus unicolor","L","insect","Aquatic","Trichoptera","Limnephilidae",224.0230944,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Psychoglypha","L","insect","Aquatic","Trichoptera","Limnephilidae",180.7471529,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Psychoglypha bella","L","insect","Aquatic","Trichoptera","Limnephilidae",85.60197158,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Psychoglypha subborealis","L","insect","Aquatic","Trichoptera","Limnephilidae",150.0140296,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Trichoptera","Rhyacophilidae",8.311511125,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Dicranota","L","insect","Aquatic","Diptera","Tipulidae",2.412355823,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Ameletus","L","insect","Aquatic","Ephemeroptera","Ameletidae",25.24498557,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Anafroptilum","L","insect","Aquatic","Ephemeroptera","Baetidae",42.49342305,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Baetis alius","L","insect","Aquatic","Ephemeroptera","Baetidae",0.058936,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Baetis tricaudatus complex","L","insect","Aquatic","Ephemeroptera","Baetidae",159.6482988,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Diphetor hageni","L","insect","Aquatic","Ephemeroptera","Baetidae",55.85818547,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Labiobaetis","L","insect","Aquatic","Ephemeroptera","Baetidae",2.160609515,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Drunella flavilinea","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",0.23249958,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Ephemerella excrucians group","L","insect","Aquatic","Ephemeroptera","Ephemerellidae",55.91098232,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Cinygmula","L","insect","Aquatic","Ephemeroptera","Heptageniidae",1.497805174,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Epeorus","L","insect","Aquatic","Ephemeroptera","Heptageniidae",0.120096,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Ephemeroptera","Leptophlebiidae",41.46332836,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Chironomidae","P","insect","Aquatic","Diptera","Chironomidae",0.678835942,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Polypedilum","L","insect","Aquatic","Diptera","Chironomidae: Chironominae",2.770036578,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Cladotanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",0.998886096,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Micropsectra","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",8.687210243,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Stempellinella","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",0.982342148,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Tanytarsus","L","insect","Aquatic","Diptera","Chironomidae: Chironominae: Tanytarsini",9.317718033,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Brillia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",9.774027042,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Corynoneura","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.368378305,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Eukiefferiella claripennis group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.122792768,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Heterotrissocladius marcidus group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",1.108116902,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Limnophyes","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",1.310034567,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Metriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",2.176702693,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Orthocladius","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",2.107002998,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Parametriocnemus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",6.057787409,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Rheocricotopus","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",2.737510789,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Smittia","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.709632687,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Thienemanniella","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.368378305,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Tvetenia bavarica group","L","insect","Aquatic","Diptera","Chironomidae: Orthocladiinae",0.354816343,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Odontomesa","L","insect","Aquatic","Diptera","Chironomidae: Prodiamesinae",2.176702693,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Macropelopia","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae",2.176702693,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Paramerina","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae",1.462933246,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Thienemannimyia complex","L","insect","Aquatic","Diptera","Chironomidae: Tanypodinae",9.203983847,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Trombidiformes","U","non-insect","Aquatic","Trombidiformes","x",0.104619309,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Atractides","U","non-insect","Aquatic","x","x",1.76808,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Lebertia","U","non-insect","Aquatic","x","x",1.17872,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Oribatida","U","non-insect","Aquatic","x","x",1.977318618,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Pericomaini","L","insect","Aquatic","Diptera","Psychodidae",3.458023672,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Ceratopogoninae","L","insect","Aquatic","Diptera","Ceratopogonidae",46.80291715,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Dasyhelea","L","insect","Aquatic","Diptera","Ceratopogonidae",0.418848702,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Dytiscidae","L","insect","Aquatic","Coleoptera","Dytiscidae",46.31995245,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Hydroporinae","L","insect","Aquatic","Coleoptera","Dytiscidae",3.01639221,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Nemata","U","non-insect","Aquatic","miscellaneous non-insect","x",18.80781934,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Hyalella","U","non-insect","Aquatic","x","Talitridae",4.214476676,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Oligochaeta","U","non-insect","Aquatic","miscellaneous non-insect","x",272.3784844,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Menetus","U","non-insect","Aquatic","x","Planorbidae",0.231296,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Malenka","L","insect","Aquatic","Plecoptera","Nemouridae",13.35633243,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Osobenus yakimae","L","insect","Aquatic","Plecoptera","Perlodidae",29.65183584,"Spring20"
"Flooded Forest","Benthic",2020-05-05,2,"Perlodidae","L","insect","Aquatic","Plecoptera","Perlodidae",0.662526251,"Spring20"
