"Treatment","Substrate","Date","Replicate","Taxon","Insect","Origin","Higher.classification","Order","Family","Common.name","Season","Biomass"
"Disturbed","Benthic",2020-05-04,3,"Dicosmoecus gilvipes","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Spring20",65.55032455
"Disturbed","Benthic",2020-05-04,3,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Spring20",39.36209994
"Disturbed","Benthic",2020-05-04,3,"Dicranota","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Spring20",4.277557244
"Disturbed","Benthic",2020-05-04,3,"Chelifera/Metachela","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Spring20",10.87398048
"Disturbed","Benthic",2020-05-04,3,"Neoplasta","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Spring20",3.649298831
"Disturbed","Benthic",2020-05-04,3,"Wiedemannia","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Spring20",1.473426528
"Disturbed","Benthic",2020-05-04,3,"Glutops","insect","Aquatic","Arthropoda: Insecta","Diptera","Pelecorhynchidae","higher flies","Spring20",75.9336102
"Disturbed","Benthic",2020-05-04,3,"Anafroptilum","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Spring20",2.993716828
"Disturbed","Benthic",2020-05-04,3,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Spring20",78.7621881
"Disturbed","Benthic",2020-05-04,3,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Spring20",15.64267828
"Disturbed","Benthic",2020-05-04,3,"Labiobaetis","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Spring20",26.0049408
"Disturbed","Benthic",2020-05-04,3,"Attenella delantala","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Spring20",31.23109541
"Disturbed","Benthic",2020-05-04,3,"Caudatella hystrix","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Spring20",21.50780136
"Disturbed","Benthic",2020-05-04,3,"Drunella flavilinea","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Spring20",3.983637417
"Disturbed","Benthic",2020-05-04,3,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Spring20",81.79681019
"Disturbed","Benthic",2020-05-04,3,"Cinygmula","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Spring20",374.691614
"Disturbed","Benthic",2020-05-04,3,"Epeorus albertae group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Spring20",47.80131513
"Disturbed","Benthic",2020-05-04,3,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Spring20",161.8259661
"Disturbed","Benthic",2020-05-04,3,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Spring20",23.02033509
"Disturbed","Benthic",2020-05-04,3,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Spring20",0.246746073
"Disturbed","Benthic",2020-05-04,3,"Microtendipes rydalensis group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Spring20",0.510527113
"Disturbed","Benthic",2020-05-04,3,"Polypedilum","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Spring20",3.457276382
"Disturbed","Benthic",2020-05-04,3,"Cladotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Spring20",1.276317782
"Disturbed","Benthic",2020-05-04,3,"Stempellinella","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Spring20",0.863887598
"Disturbed","Benthic",2020-05-04,3,"Tanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Spring20",1.594412809
"Disturbed","Benthic",2020-05-04,3,"Diamesa","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Spring20",0.176680242
"Disturbed","Benthic",2020-05-04,3,"Pagastia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Spring20",3.079693853
"Disturbed","Benthic",2020-05-04,3,"Potthastia gaedii group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Spring20",0.088340121
"Disturbed","Benthic",2020-05-04,3,"Corynoneura","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",0.088340121
"Disturbed","Benthic",2020-05-04,3,"Cricotopus (Nostococladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",7.222068788
"Disturbed","Benthic",2020-05-04,3,"Eukiefferiella brehmi group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",1.339149253
"Disturbed","Benthic",2020-05-04,3,"Eukiefferiella claripennis group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",0.255263556
"Disturbed","Benthic",2020-05-04,3,"Heterotrissocladius marcidus group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",1.427489374
"Disturbed","Benthic",2020-05-04,3,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",10.0940409
"Disturbed","Benthic",2020-05-04,3,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",1.768984249
"Disturbed","Benthic",2020-05-04,3,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",0.797206405
"Disturbed","Benthic",2020-05-04,3,"Odontomesa","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Prodiamesinae","midges","Spring20",3.428028488
"Disturbed","Benthic",2020-05-04,3,"Alotanypus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Spring20",0.971777845
"Disturbed","Benthic",2020-05-04,3,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Spring20",41.19032528
"Disturbed","Benthic",2020-05-04,3,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Spring20",0.07526569
"Disturbed","Benthic",2020-05-04,3,"Lebertia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Spring20",0.424
"Disturbed","Benthic",2020-05-04,3,"Sperchon","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Spring20",1.165567573
"Disturbed","Benthic",2020-05-04,3,"Torrenticola","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Spring20",0.22579707
"Disturbed","Benthic",2020-05-04,3,"Ceratopogoninae","insect","Aquatic","Arthropoda: Insecta","Diptera","Ceratopogonidae","no-see-um midges","Spring20",4.539988486
"Disturbed","Benthic",2020-05-04,3,"Narpus concolor","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Spring20",3.0054195
"Disturbed","Benthic",2020-05-04,3,"Optioservus","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Spring20",0.625733034
"Disturbed","Benthic",2020-05-04,3,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Spring20",28.12172268
"Disturbed","Benthic",2020-05-04,3,"Ostracoda","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp","Spring20",0.432192
"Disturbed","Benthic",2020-05-04,3,"Menetus","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails","Spring20",7.407633658
"Disturbed","Benthic",2020-05-04,3,"Chloroperlidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies","Spring20",0.974510725
"Disturbed","Benthic",2020-05-04,3,"Sweltsa","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies","Spring20",27.54249908
"Disturbed","Benthic",2020-05-04,3,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Spring20",13.5918091
"Disturbed","Benthic",2020-05-04,3,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Spring20",909.7821803
"Disturbed","Benthic",2020-05-04,3,"Cultus","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Spring20",217.7855857
"Disturbed","Benthic",2020-05-04,3,"Kogotus/Rickera","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Spring20",21.332256
"Disturbed","Benthic",2020-05-04,3,"Osobenus yakimae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Spring20",97.39941631
"Disturbed","Benthic",2020-05-04,3,"Chydoridae","non-insect","Aquatic","Crustacea: Cladocera","x","Chydoridae","water fleas","Spring20",0.054024
"Flooded Forest","Benthic",2020-05-05,3,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Spring20",0.972449066
"Flooded Forest","Benthic",2020-05-05,3,"Hydroptila","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Spring20",2.353667001
"Flooded Forest","Benthic",2020-05-05,3,"Lepidostoma unicolor group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies","Spring20",131.9485297
"Flooded Forest","Benthic",2020-05-05,3,"Dicosmoecus gilvipes","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Spring20",62.61654471
"Flooded Forest","Benthic",2020-05-05,3,"Onocosmoecus unicolor","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Spring20",53.43416716
"Flooded Forest","Benthic",2020-05-05,3,"Psychoglypha bella","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Spring20",111.0584455
"Flooded Forest","Benthic",2020-05-05,3,"Psychoglypha subborealis","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Spring20",252.0538688
"Flooded Forest","Benthic",2020-05-05,3,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Spring20",37.70448044
"Flooded Forest","Benthic",2020-05-05,3,"Pedicia","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Spring20",13.60839864
"Flooded Forest","Benthic",2020-05-05,3,"Clinocera","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Spring20",1.575321659
"Flooded Forest","Benthic",2020-05-05,3,"Ameletus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ameletidae","mayflies","Spring20",22.96763949
"Flooded Forest","Benthic",2020-05-05,3,"Anafroptilum","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Spring20",125.2718345
"Flooded Forest","Benthic",2020-05-05,3,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Spring20",22.56663217
"Flooded Forest","Benthic",2020-05-05,3,"Diphetor hageni","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Spring20",217.2881218
"Flooded Forest","Benthic",2020-05-05,3,"Labiobaetis","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Spring20",80.14899134
"Flooded Forest","Benthic",2020-05-05,3,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Spring20",43.84551136
"Flooded Forest","Benthic",2020-05-05,3,"Cinygma","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Spring20",310.3175218
"Flooded Forest","Benthic",2020-05-05,3,"Epeorus albertae group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Spring20",6.05357489
"Flooded Forest","Benthic",2020-05-05,3,"Ironodes","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Spring20",184.1424444
"Flooded Forest","Benthic",2020-05-05,3,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Spring20",201.2757729
"Flooded Forest","Benthic",2020-05-05,3,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Spring20",1.417519104
"Flooded Forest","Benthic",2020-05-05,3,"Cladotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Spring20",0.567706149
"Flooded Forest","Benthic",2020-05-05,3,"Micropsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Spring20",1.135412299
"Flooded Forest","Benthic",2020-05-05,3,"Stempellinella","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Spring20",2.096055308
"Flooded Forest","Benthic",2020-05-05,3,"Tanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Spring20",3.672573922
"Flooded Forest","Benthic",2020-05-05,3,"Brillia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",9.253182101
"Flooded Forest","Benthic",2020-05-05,3,"Corynoneura","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",0.392936859
"Flooded Forest","Benthic",2020-05-05,3,"Heterotrissocladius marcidus group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",44.0801351
"Flooded Forest","Benthic",2020-05-05,3,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",1.205280894
"Flooded Forest","Benthic",2020-05-05,3,"Parametriocnemus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",7.368775823
"Flooded Forest","Benthic",2020-05-05,3,"Rheocricotopus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",2.410561789
"Flooded Forest","Benthic",2020-05-05,3,"Thienemanniella","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",0.19646843
"Flooded Forest","Benthic",2020-05-05,3,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Spring20",0.567706149
"Flooded Forest","Benthic",2020-05-05,3,"Odontomesa","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Prodiamesinae","midges","Spring20",1.205280894
"Flooded Forest","Benthic",2020-05-05,3,"Macropelopia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Spring20",3.482724309
"Flooded Forest","Benthic",2020-05-05,3,"Paramerina","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Spring20",7.347076684
"Flooded Forest","Benthic",2020-05-05,3,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Spring20",53.23812786
"Flooded Forest","Benthic",2020-05-05,3,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Spring20",0.942976
"Flooded Forest","Benthic",2020-05-05,3,"Oribatida","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Spring20",0.502172684
"Flooded Forest","Benthic",2020-05-05,3,"Ceratopogoninae","insect","Aquatic","Arthropoda: Insecta","Diptera","Ceratopogonidae","no-see-um midges","Spring20",65.22353042
"Flooded Forest","Benthic",2020-05-05,3,"Hydroporinae","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Dytiscidae","predaceous diving beetles","Spring20",14.81556464
"Flooded Forest","Benthic",2020-05-05,3,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Spring20",12.16252358
"Flooded Forest","Benthic",2020-05-05,3,"Ostracoda","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp","Spring20",0.720896256
"Flooded Forest","Benthic",2020-05-05,3,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Spring20",182.6434613
"Flooded Forest","Benthic",2020-05-05,3,"Menetus","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails","Spring20",17.21472446
"Flooded Forest","Benthic",2020-05-05,3,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Spring20",33.30095731
"Flooded Forest","Benthic",2020-05-05,3,"Chydoridae","non-insect","Aquatic","Crustacea: Cladocera","x","Chydoridae","water fleas","Spring20",0.360448128
"Relic Channel","Benthic",2020-05-07,3,"Caecidotea","non-insect","Aquatic","Crustacea: Isopoda","x","Asellidae","aquatic sow bugs","Spring20",14.01131523
"Relic Channel","Benthic",2020-05-07,3,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Spring20",0.244167822
"Relic Channel","Benthic",2020-05-07,3,"Brachycentrus americanus","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Spring20",32.72503195
"Relic Channel","Benthic",2020-05-07,3,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Spring20",44.01197029
"Relic Channel","Benthic",2020-05-07,3,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Spring20",13.98990139
"Relic Channel","Benthic",2020-05-07,3,"Hydroptila","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Spring20",1.035195801
"Relic Channel","Benthic",2020-05-07,3,"Lepidostoma unicolor group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies","Spring20",0.742662091
"Relic Channel","Benthic",2020-05-07,3,"Rhyacophila betteni group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Spring20",4.312412106
"Relic Channel","Benthic",2020-05-07,3,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Spring20",67.98336476
"Relic Channel","Benthic",2020-05-07,3,"Dicranota","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Spring20",2.221449967
"Relic Channel","Benthic",2020-05-07,3,"Neoplasta","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Spring20",0.671213931
