"Waterbody","Treatment","Substrate","Date","Replicate","Taxon","Stage","Insect","Origin","Higher.classification","Order","Family","Common.name","Abundance","Biomass","Season"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Pagastia","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges",28.832,5.274158149,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Cricotopus (Nostococladius)","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",14.416,0.574273702,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Eukiefferiella claripennis group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",7.208,0.079594449,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Eukiefferiella devonica group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",7.208,0.079594449,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Heterotrissocladius marcidus group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",7.208,0.229992464,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Lopescladius","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",14.416,0.159188898,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Orthocladius","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",136.952,5.491023616,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Parametriocnemus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",21.624,2.239434182,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Rheocricotopus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",28.832,1.436565941,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Thienemanniella","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",7.208,0.079594449,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Tvetenia bavarica group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",50.456,1.93364733,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Thienemannimyia complex","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges",252.28,26.57460274,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Atractides","U","non-insect","Aquatic","Arachnida: Acari","x","x","mites",21.624,1.146072,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Lebertia","U","non-insect","Aquatic","Arachnida: Acari","x","x","mites",14.416,0.764048,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Oribatida","U","non-insect","Aquatic","Arachnida: Acari","x","x","mites",7.208,0.067814387,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Sperchon","U","non-insect","Aquatic","Arachnida: Acari","x","x","mites",14.416,0.764048,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Ceratopogoninae","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Ceratopogonidae","no-see-um midges",14.416,5.593706979,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Ampumixis dispar","L","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles",14.416,2.006854451,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Cleptelmis addenda","L","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles",7.208,0.745960416,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Optioservus","L","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles",7.208,0.745960416,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Nemata","U","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms",36.04,13.61949065,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Ostracoda","U","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp",64.872,0.438080616,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Oligochaeta","U","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms",79.288,18.4705907,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Chloroperlidae","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies",36.04,4.289664266,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Malenka","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",360.4,6.301951327,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Hesperoperla pacifica","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies",43.248,1.375840083,"Spring20"
"South Fork McKenzie River","Disturbed","Benthic",2020-05-04,2,"Cultus","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",2.4,55.66647413,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Simulium","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies",22.24,1.215561332,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Brachycentrus americanus","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",33.36,33.65053452,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Micrasema","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",22.24,17.94738932,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Hydroptila","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",11.12,0.445571056,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Lepidostoma unicolor group","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",33.36,38.03667489,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Lepidostoma-panel case larvae","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies",11.12,6.241707603,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Onocosmoecus unicolor","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",5.56,224.0230944,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Psychoglypha","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",11.12,180.7471529,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Psychoglypha bella","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",88.96,85.60197158,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Psychoglypha subborealis","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",33.36,150.0140296,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",2.78,8.311511125,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Dicranota","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies",11.12,2.412355823,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Ameletus","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ameletidae","mayflies",11.12,25.24498557,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Anafroptilum","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",144.56,42.49342305,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Baetis alius","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",11.12,0.058936,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Baetis tricaudatus complex","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",378.08,159.6482988,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Diphetor hageni","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",400.32,55.85818547,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Labiobaetis","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",11.12,2.160609515,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Drunella flavilinea","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",11.12,0.23249958,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Ephemerella excrucians group","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",44.48,55.91098232,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Cinygmula","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",11.12,1.497805174,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Epeorus","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",11.12,0.120096,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Neoleptophlebia/Paraleptophlebia","L","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies",177.92,41.46332836,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Chironomidae","P","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges",55.6,0.678835942,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Polypedilum","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges",55.6,2.770036578,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Cladotanytarsus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",33.36,0.998886096,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Micropsectra","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",155.68,8.687210243,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Stempellinella","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",88.96,0.982342148,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Tanytarsus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges",155.68,9.317718033,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Brillia","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",111.2,9.774027042,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Corynoneura","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",33.36,0.368378305,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Eukiefferiella claripennis group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",11.12,0.122792768,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Heterotrissocladius marcidus group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",22.24,1.108116902,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Limnophyes","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",55.6,1.310034567,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Metriocnemus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",11.12,2.176702693,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Orthocladius","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",55.6,2.107002998,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Parametriocnemus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",122.32,6.057787409,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Rheocricotopus","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",55.6,2.737510789,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Smittia","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",22.24,0.709632687,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Thienemanniella","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",33.36,0.368378305,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Tvetenia bavarica group","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",11.12,0.354816343,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Odontomesa","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Prodiamesinae","midges",11.12,2.176702693,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Macropelopia","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges",11.12,2.176702693,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Paramerina","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges",33.36,1.462933246,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Thienemannimyia complex","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges",111.2,9.203983847,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Trombidiformes","U","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites",11.12,0.104619309,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Atractides","U","non-insect","Aquatic","Arachnida: Acari","x","x","mites",33.36,1.76808,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Lebertia","U","non-insect","Aquatic","Arachnida: Acari","x","x","mites",22.24,1.17872,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Oribatida","U","non-insect","Aquatic","Arachnida: Acari","x","x","mites",55.6,1.977318618,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Pericomaini","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Psychodidae","moth flies",11.12,3.458023672,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Ceratopogoninae","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Ceratopogonidae","no-see-um midges",289.12,46.80291715,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Dasyhelea","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Ceratopogonidae","no-see-um midges",11.12,0.418848702,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Dytiscidae","L","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Dytiscidae","predaceous diving beetles",2.78,46.31995245,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Hydroporinae","L","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Dytiscidae","predaceous diving beetles",33.36,3.01639221,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Nemata","U","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms",88.96,18.80781934,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Hyalella","U","non-insect","Aquatic","Crustacea: Amphipoda","x","Talitridae","scuds",11.12,4.214476676,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Oligochaeta","U","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms",1323.28,272.3784844,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Menetus","U","non-insect","Aquatic","Mollusca: Gastropoda","x","Planorbidae","snails",11.12,0.231296,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Malenka","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies",589.36,13.35633243,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Osobenus yakimae","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",11.12,29.65183584,"Spring20"
"South Fork McKenzie River","Flooded Forest","Benthic",2020-05-05,2,"Perlodidae","L","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies",11.12,0.662526251,"Spring20"
"South Fork McKenzie River","Disturbed","Submerged Wood",2020-05-05,2,"Brachycentrus americanus","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",1.67,1.994487115,"Spring20"
"South Fork McKenzie River","Disturbed","Submerged Wood",2020-05-05,2,"Micrasema","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",23.38,13.13780333,"Spring20"
"South Fork McKenzie River","Disturbed","Submerged Wood",2020-05-05,2,"Rhyacophila brunnea/vemna group","L","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies",6.68,5.361386084,"Spring20"
"South Fork McKenzie River","Disturbed","Submerged Wood",2020-05-05,2,"Dicranota","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies",3.34,0.789836695,"Spring20"
"South Fork McKenzie River","Disturbed","Submerged Wood",2020-05-05,2,"Chelifera/Metachela","L","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies",1.67,0.8635417,"Spring20"
